PERMNO,date,TICKER,DIVAMT,FACPR,PRC,RET,CFACPR,sprtrn
84788,20100804,AMZN,,,127.58000,0.042150,1,0.006051
84788,20100805,AMZN,,,127.83000,0.001960,1,-0.001269
84788,20100806,AMZN,,,128.32001,0.003833,1,-0.003704
84788,20100809,AMZN,,,128.83000,0.003974,1,0.005483
84788,20100810,AMZN,,,130.00000,0.009082,1,-0.005967
84788,20100811,AMZN,,,125.89000,-0.031615,1,-0.028179
84788,20100812,AMZN,,,126.56000,0.005322,1,-0.005379
84788,20100813,AMZN,,,124.69000,-0.014776,1,-0.004024
84788,20100816,AMZN,,,126.07000,0.011067,1,0.000120
84788,20100817,AMZN,,,128.86000,0.022131,1,0.012192
84788,20100818,AMZN,,,129.64999,0.006131,1,0.001483
84788,20100819,AMZN,,,127.57000,-0.016043,1,-0.016935
84788,20100820,AMZN,,,127.76000,0.001489,1,-0.003663
84788,20100823,AMZN,,,126.60000,-0.009080,1,-0.004040
84788,20100824,AMZN,,,124.53000,-0.016351,1,-0.014512
84788,20100825,AMZN,,,126.85000,0.018630,1,0.003289
84788,20100826,AMZN,,,124.86000,-0.015688,1,-0.007685
84788,20100827,AMZN,,,126.64000,0.014256,1,0.016587
84788,20100830,AMZN,,,123.79000,-0.022505,1,-0.014719
84788,20100831,AMZN,,,124.83000,0.008401,1,0.000391
84788,20100901,AMZN,,,132.49001,0.061363,1,0.029505
84788,20100902,AMZN,,,135.21001,0.020530,1,0.009081
84788,20100903,AMZN,,,138.78999,0.026477,1,0.013219
84788,20100907,AMZN,,,137.22000,-0.011312,1,-0.011471
84788,20100908,AMZN,,,139.14000,0.013992,1,0.006439
84788,20100909,AMZN,,,140.38000,0.008912,1,0.004832
84788,20100910,AMZN,,,142.44000,0.014674,1,0.004863
84788,20100913,AMZN,,,145.07001,0.018464,1,0.011131
84788,20100914,AMZN,,,145.75000,0.004687,1,-0.000713
84788,20100915,AMZN,,,145.45000,-0.002058,1,0.003541
84788,20100916,AMZN,,,148.13000,0.018426,1,-0.000364
84788,20100917,AMZN,,,148.32500,0.001316,1,0.000827
84788,20100920,AMZN,,,151.30479,0.020090,1,0.015210
84788,20100921,AMZN,,,150.73000,-0.003799,1,-0.002564
84788,20100922,AMZN,,,151.83000,0.007298,1,-0.004825
84788,20100923,AMZN,,,152.85001,0.006718,1,-0.008331
84788,20100924,AMZN,,,160.73000,0.051554,1,0.021194
84788,20100927,AMZN,,,159.37000,-0.008461,1,-0.005667
84788,20100928,AMZN,,,159.70000,0.002071,1,0.004850
84788,20100929,AMZN,,,158.99001,-0.004446,1,-0.002588
84788,20100930,AMZN,,,157.06000,-0.012139,1,-0.003084
84788,20101001,AMZN,,,153.71001,-0.021329,1,0.004416
84788,20101004,AMZN,,,155.39000,0.010930,1,-0.008035
84788,20101005,AMZN,,,160.87000,0.035266,1,0.020861
84788,20101006,AMZN,,,155.39999,-0.034003,1,-0.000672
84788,20101007,AMZN,,,156.27000,0.005599,1,-0.001647
84788,20101008,AMZN,,,155.55000,-0.004607,1,0.006122
84788,20101011,AMZN,,,153.03000,-0.016201,1,0.000146
84788,20101012,AMZN,,,156.48000,0.022545,1,0.003819
84788,20101013,AMZN,,,155.17000,-0.008372,1,0.007121
84788,20101014,AMZN,,,155.53000,0.002320,1,-0.003641
84788,20101015,AMZN,,,164.64000,0.058574,1,0.002028
84788,20101018,AMZN,,,163.56000,-0.006560,1,0.007244
84788,20101019,AMZN,,,158.67000,-0.029897,1,-0.015877
84788,20101020,AMZN,,,158.67000,0.000000,1,0.010524
84788,20101021,AMZN,,,164.97000,0.039705,1,0.001774
84788,20101022,AMZN,,,169.13000,0.025217,1,0.002389
84788,20101025,AMZN,,,169.00000,-0.000769,1,0.002147
84788,20101026,AMZN,,,169.95000,0.005621,1,0.000017
84788,20101027,AMZN,,,167.50999,-0.014357,1,-0.002691
84788,20101028,AMZN,,,166.84000,-0.004000,1,0.001125
84788,20101029,AMZN,,,165.23000,-0.009650,1,-0.000439
84788,20101101,AMZN,,,162.58000,-0.016038,1,0.000947
84788,20101102,AMZN,,,164.61000,0.012486,1,0.007759
84788,20101103,AMZN,,,168.47000,0.023449,1,0.003678
84788,20101104,AMZN,,,168.92999,0.002730,1,0.019283
84788,20101105,AMZN,,,170.77000,0.010892,1,0.003923
84788,20101108,AMZN,,,171.99001,0.007144,1,-0.002121
84788,20101109,AMZN,,,170.27000,-0.010001,1,-0.008052
84788,20101110,AMZN,,,173.33000,0.017971,1,0.004376
84788,20101111,AMZN,,,170.37000,-0.017077,1,-0.004242
84788,20101112,AMZN,,,165.67999,-0.027528,1,-0.011808
84788,20101115,AMZN,,,158.89999,-0.040922,1,-0.001217
84788,20101116,AMZN,,,157.78000,-0.007048,1,-0.016205
84788,20101117,AMZN,,,158.35001,0.003613,1,0.000212
84788,20101118,AMZN,,,164.17000,0.036754,1,0.015357
84788,20101119,AMZN,,,164.82001,0.003959,1,0.002540
84788,20101122,AMZN,,,170.39000,0.033794,1,-0.001575
84788,20101123,AMZN,,,168.20000,-0.012853,1,-0.014284
84788,20101124,AMZN,,,177.25000,0.053805,1,0.014923
84788,20101126,AMZN,,,177.50000,0.001410,1,-0.007469
84788,20101129,AMZN,,,179.49001,0.011211,1,-0.001379
84788,20101130,AMZN,,,175.39999,-0.022787,1,-0.006070
84788,20101201,AMZN,,,176.55000,0.006556,1,0.021617
84788,20101202,AMZN,,,176.53000,-0.000113,1,0.012818
84788,20101203,AMZN,,,175.67999,-0.004815,1,0.002603
84788,20101206,AMZN,,,178.05000,0.013490,1,-0.001298
84788,20101207,AMZN,,,176.77000,-0.007189,1,0.000515
84788,20101208,AMZN,,,176.28999,-0.002715,1,0.003702
84788,20101209,AMZN,,,174.85001,-0.008168,1,0.003843
84788,20101210,AMZN,,,175.62000,0.004404,1,0.006002
84788,20101213,AMZN,,,174.25000,-0.007801,1,0.000048
84788,20101214,AMZN,,,173.94000,-0.001779,1,0.000911
84788,20101215,AMZN,,,175.57001,0.009371,1,-0.005122
84788,20101216,AMZN,,,178.03999,0.014068,1,0.006185
84788,20101217,AMZN,,,177.58000,-0.002584,1,0.000837
84788,20101220,AMZN,,,183.28999,0.032154,1,0.002548
84788,20101221,AMZN,,,184.75000,0.007966,1,0.006030
84788,20101222,AMZN,,,184.75999,0.000054,1,0.003380
84788,20101223,AMZN,,,182.59000,-0.011745,1,-0.001644
84788,20101227,AMZN,,,182.14000,-0.002465,1,0.000613
84788,20101228,AMZN,,,181.09000,-0.005765,1,0.000771
84788,20101229,AMZN,,,183.37000,0.012590,1,0.001009
84788,20101230,AMZN,,,182.75000,-0.003381,1,-0.001508
84788,20101231,AMZN,,,180.00000,-0.015048,1,-0.000191
84788,20110103,AMZN,,,184.22000,0.023444,1,0.011315
84788,20110104,AMZN,,,185.00999,0.004288,1,-0.001313
84788,20110105,AMZN,,,187.42000,0.013026,1,0.005007
84788,20110106,AMZN,,,185.86000,-0.008324,1,-0.002123
84788,20110107,AMZN,,,185.49001,-0.001991,1,-0.001845
84788,20110110,AMZN,,,184.67999,-0.004367,1,-0.001376
84788,20110111,AMZN,,,184.34000,-0.001841,1,0.003725
84788,20110112,AMZN,,,184.08000,-0.001410,1,0.009008
84788,20110113,AMZN,,,185.53000,0.007877,1,-0.001711
84788,20110114,AMZN,,,188.75000,0.017356,1,0.007385
84788,20110118,AMZN,,,191.25000,0.013245,1,0.001376
84788,20110119,AMZN,,,186.87000,-0.022902,1,-0.010116
84788,20110120,AMZN,,,181.96001,-0.026275,1,-0.001295
84788,20110121,AMZN,,,177.42000,-0.024951,1,0.002414
84788,20110124,AMZN,,,176.85001,-0.003213,1,0.005836
84788,20110125,AMZN,,,176.70000,-0.000848,1,0.000263
84788,20110126,AMZN,,,175.39000,-0.007414,1,0.004221
84788,20110127,AMZN,,,184.45000,0.051656,1,0.002244
84788,20110128,AMZN,,,171.14000,-0.072160,1,-0.017852
84788,20110131,AMZN,,,169.64000,-0.008765,1,0.007663
84788,20110201,AMZN,,,172.11000,0.014560,1,0.016694
84788,20110202,AMZN,,,173.53000,0.008251,1,-0.002723
84788,20110203,AMZN,,,173.71001,0.001037,1,0.002354
84788,20110204,AMZN,,,175.92999,0.012780,1,0.002884
84788,20110207,AMZN,,,176.42999,0.002842,1,0.006240
84788,20110208,AMZN,,,183.06000,0.037579,1,0.004185
84788,20110209,AMZN,,,185.30000,0.012236,1,-0.002786
84788,20110210,AMZN,,,186.21001,0.004911,1,0.000750
84788,20110211,AMZN,,,189.25000,0.016326,1,0.005507
84788,20110214,AMZN,,,190.42000,0.006182,1,0.002385
84788,20110215,AMZN,,,189.03000,-0.007300,1,-0.003235
84788,20110216,AMZN,,,186.62000,-0.012749,1,0.006257
84788,20110217,AMZN,,,187.75999,0.006109,1,0.003076
84788,20110218,AMZN,,,186.50000,-0.006711,1,0.001925
84788,20110222,AMZN,,,180.42000,-0.032601,1,-0.020529
84788,20110223,AMZN,,,176.67999,-0.020729,1,-0.006112
84788,20110224,AMZN,,,177.75000,0.006056,1,-0.000994
84788,20110225,AMZN,,,177.24001,-0.002869,1,0.010550
84788,20110228,AMZN,,,173.28999,-0.022286,1,0.005561
84788,20110301,AMZN,,,169.44000,-0.022217,1,-0.015740
84788,20110302,AMZN,,,172.02000,0.015227,1,0.001615
84788,20110303,AMZN,,,172.78999,0.004476,1,0.017219
84788,20110304,AMZN,,,171.67000,-0.006482,1,-0.007378
84788,20110307,AMZN,,,169.08000,-0.015087,1,-0.008341
84788,20110308,AMZN,,,166.89000,-0.012952,1,0.008923
84788,20110309,AMZN,,,169.05000,0.012943,1,-0.001362
84788,20110310,AMZN,,,166.14000,-0.017214,1,-0.018871
84788,20110311,AMZN,,,168.07001,0.011617,1,0.007080
84788,20110314,AMZN,,,166.73000,-0.007973,1,-0.006049
84788,20110315,AMZN,,,165.08000,-0.009896,1,-0.011200
84788,20110316,AMZN,,,164.70000,-0.002302,1,-0.019495
84788,20110317,AMZN,,,160.97000,-0.022647,1,0.013398
84788,20110318,AMZN,,,161.82001,0.005281,1,0.004302
84788,20110321,AMZN,,,164.52499,0.016716,1,0.014994
84788,20110322,AMZN,,,162.60001,-0.011700,1,-0.003551
84788,20110323,AMZN,,,165.32001,0.016728,1,0.002914
84788,20110324,AMZN,,,171.10001,0.034962,1,0.009341
84788,20110325,AMZN,,,170.98000,-0.000701,1,0.003161
84788,20110328,AMZN,,,169.35001,-0.009533,1,-0.002748
84788,20110329,AMZN,,,174.62000,0.031119,1,0.007060
84788,20110330,AMZN,,,179.42000,0.027488,1,0.006685
84788,20110331,AMZN,,,180.13000,0.003957,1,-0.001829
84788,20110401,AMZN,,,180.13000,0.000000,1,0.004963
84788,20110404,AMZN,,,182.94000,0.015600,1,0.000345
84788,20110405,AMZN,,,185.28999,0.012846,1,-0.000180
84788,20110406,AMZN,,,182.75999,-0.013654,1,0.002184
84788,20110407,AMZN,,,184.91000,0.011764,1,-0.001520
84788,20110408,AMZN,,,184.71001,-0.001082,1,-0.004004
84788,20110411,AMZN,,,184.03999,-0.003627,1,-0.002793
84788,20110412,AMZN,,,180.48000,-0.019344,1,-0.007777
84788,20110413,AMZN,,,182.28999,0.010029,1,0.000190
84788,20110414,AMZN,,,181.82001,-0.002578,1,0.000084
84788,20110415,AMZN,,,180.00999,-0.009955,1,0.003925
84788,20110418,AMZN,,,178.34000,-0.009277,1,-0.011018
84788,20110419,AMZN,,,178.82001,0.002692,1,0.005731
84788,20110420,AMZN,,,183.87000,0.028241,1,0.013515
84788,20110421,AMZN,,,185.89000,0.010986,1,0.005277
84788,20110425,AMZN,,,185.42000,-0.002528,1,-0.001593
84788,20110426,AMZN,,,182.30000,-0.016827,1,0.008980
84788,20110427,AMZN,,,196.63000,0.078607,1,0.006250
84788,20110428,AMZN,,,195.07001,-0.007934,1,0.003555
84788,20110429,AMZN,,,195.81000,0.003793,1,0.002301
84788,20110502,AMZN,,,201.19000,0.027476,1,-0.001753
84788,20110503,AMZN,,,198.45000,-0.013619,1,-0.003379
84788,20110504,AMZN,,,199.97000,0.007659,1,-0.006855
84788,20110505,AMZN,,,197.11000,-0.014302,1,-0.009070
84788,20110506,AMZN,,,197.60001,0.002486,1,0.003820
84788,20110509,AMZN,,,200.80000,0.016194,1,0.004544
84788,20110510,AMZN,,,203.94000,0.015637,1,0.008074
84788,20110511,AMZN,,,204.38000,0.002158,1,-0.011111
84788,20110512,AMZN,,,206.07001,0.008269,1,0.004895
84788,20110513,AMZN,,,202.56000,-0.017033,1,-0.008067
84788,20110516,AMZN,,,192.50999,-0.049615,1,-0.006204
84788,20110517,AMZN,,,194.81000,0.011947,1,-0.000369
84788,20110518,AMZN,,,197.09000,0.011704,1,0.008804
84788,20110519,AMZN,,,198.80499,0.008702,1,0.002178
84788,20110520,AMZN,,,198.64999,-0.000780,1,-0.007688
84788,20110523,AMZN,,,196.22000,-0.012233,1,-0.011926
84788,20110524,AMZN,,,193.27000,-0.015034,1,-0.000827
84788,20110525,AMZN,,,192.25999,-0.005226,1,0.003183
84788,20110526,AMZN,,,195.00000,0.014252,1,0.003953
84788,20110527,AMZN,,,194.13000,-0.004462,1,0.004081
84788,20110531,AMZN,,,196.69000,0.013187,1,0.010593
84788,20110601,AMZN,,,192.39500,-0.021836,1,-0.022785
84788,20110602,AMZN,,,193.64999,0.006523,1,-0.001225
84788,20110603,AMZN,,,188.32001,-0.027524,1,-0.009734
84788,20110606,AMZN,,,185.69000,-0.013966,1,-0.010760
84788,20110607,AMZN,,,187.55000,0.010017,1,-0.000956
84788,20110608,AMZN,,,188.05000,0.002666,1,-0.004187
84788,20110609,AMZN,,,189.67999,0.008668,1,0.007378
84788,20110610,AMZN,,,186.53000,-0.016607,1,-0.013980
84788,20110613,AMZN,,,186.28999,-0.001287,1,0.000669
84788,20110614,AMZN,,,189.96001,0.019701,1,0.012612
84788,20110615,AMZN,,,185.98000,-0.020952,1,-0.017432
84788,20110616,AMZN,,,183.64999,-0.012528,1,0.001754
84788,20110617,AMZN,,,186.37000,0.014811,1,0.003045
84788,20110620,AMZN,,,187.72000,0.007244,1,0.005395
84788,20110621,AMZN,,,194.23000,0.034679,1,0.013423
84788,20110622,AMZN,,,191.63000,-0.013386,1,-0.006468
84788,20110623,AMZN,,,194.16000,0.013203,1,-0.002828
84788,20110624,AMZN,,,192.55000,-0.008292,1,-0.011726
84788,20110627,AMZN,,,201.25000,0.045183,1,0.009184
84788,20110628,AMZN,,,202.35001,0.005466,1,0.012944
84788,20110629,AMZN,,,204.17999,0.009044,1,0.008283
84788,20110630,AMZN,,,204.49001,0.001518,1,0.010119
84788,20110701,AMZN,,,209.49001,0.024451,1,0.014410
84788,20110705,AMZN,,,213.19000,0.017662,1,-0.001336
84788,20110706,AMZN,,,214.19000,0.004691,1,0.001002
84788,20110707,AMZN,,,216.74001,0.011905,1,0.010454
84788,20110708,AMZN,,,218.28000,0.007105,1,-0.006961
84788,20110711,AMZN,,,212.55000,-0.026251,1,-0.018090
84788,20110712,AMZN,,,211.23000,-0.006210,1,-0.004434
84788,20110713,AMZN,,,213.50000,0.010747,1,0.003106
84788,20110714,AMZN,,,210.38000,-0.014614,1,-0.006716
84788,20110715,AMZN,,,212.87000,0.011836,1,0.005554
84788,20110718,AMZN,,,211.53000,-0.006295,1,-0.008130
84788,20110719,AMZN,,,218.06000,0.030870,1,0.016309
84788,20110720,AMZN,,,215.55000,-0.011511,1,-0.000671
84788,20110721,AMZN,,,213.21001,-0.010856,1,0.013546
84788,20110722,AMZN,,,216.52000,0.015525,1,0.000908
84788,20110725,AMZN,,,213.49001,-0.013994,1,-0.005643
84788,20110726,AMZN,,,214.17999,0.003232,1,-0.004105
84788,20110727,AMZN,,,222.51801,0.038930,1,-0.020309
84788,20110728,AMZN,,,223.89999,0.006211,1,-0.003234
84788,20110729,AMZN,,,222.52000,-0.006163,1,-0.006451
84788,20110801,AMZN,,,221.32001,-0.005393,1,-0.004132
84788,20110802,AMZN,,,211.70000,-0.043467,1,-0.025557
84788,20110803,AMZN,,,209.96001,-0.008219,1,0.005016
84788,20110804,AMZN,,,201.48000,-0.040389,1,-0.047820
84788,20110805,AMZN,,,202.70000,0.006055,1,-0.000575
84788,20110808,AMZN,,,193.70000,-0.044401,1,-0.066634
84788,20110809,AMZN,,,205.09000,0.058802,1,0.047407
84788,20110810,AMZN,,,194.13000,-0.053440,1,-0.044152
84788,20110811,AMZN,,,198.36000,0.021790,1,0.046290
84788,20110812,AMZN,,,202.30000,0.019863,1,0.005262
84788,20110815,AMZN,,,202.95000,0.003213,1,0.021785
84788,20110816,AMZN,,,197.67999,-0.025967,1,-0.009739
84788,20110817,AMZN,,,195.92999,-0.008853,1,0.000947
84788,20110818,AMZN,,,182.52000,-0.068443,1,-0.044594
84788,20110819,AMZN,,,178.92999,-0.019669,1,-0.015009
84788,20110822,AMZN,,,177.53999,-0.007768,1,0.000258
84788,20110823,AMZN,,,193.55000,0.090177,1,0.034285
84788,20110824,AMZN,,,193.73000,0.000930,1,0.013120
84788,20110825,AMZN,,,192.03000,-0.008775,1,-0.015566
84788,20110826,AMZN,,,199.27000,0.037702,1,0.015122
84788,20110829,AMZN,,,206.53000,0.036433,1,0.028280
84788,20110830,AMZN,,,210.92000,0.021256,1,0.002347
84788,20110831,AMZN,,,215.23000,0.020434,1,0.004922
84788,20110901,AMZN,,,212.53999,-0.012498,1,-0.011871
84788,20110902,AMZN,,,210.00000,-0.011951,1,-0.025282
84788,20110906,AMZN,,,216.17999,0.029429,1,-0.007436
84788,20110907,AMZN,,,219.89999,0.017208,1,0.028646
84788,20110908,AMZN,,,217.25999,-0.012005,1,-0.010612
84788,20110909,AMZN,,,211.39000,-0.027018,1,-0.026705
84788,20110912,AMZN,,,216.56000,0.024457,1,0.006966
84788,20110913,AMZN,,,219.53000,0.013714,1,0.009120
84788,20110914,AMZN,,,222.57001,0.013848,1,0.013480
84788,20110915,AMZN,,,226.78000,0.018915,1,0.017187
84788,20110916,AMZN,,,239.30000,0.055208,1,0.005707
84788,20110919,AMZN,,,241.69000,0.009987,1,-0.009803
84788,20110920,AMZN,,,233.25000,-0.034921,1,-0.001661
84788,20110921,AMZN,,,231.87000,-0.005916,1,-0.029390
84788,20110922,AMZN,,,223.23000,-0.037262,1,-0.031883
84788,20110923,AMZN,,,223.61000,0.001702,1,0.006082
84788,20110926,AMZN,,,229.85001,0.027906,1,0.023336
84788,20110927,AMZN,,,224.21001,-0.024538,1,0.010688
84788,20110928,AMZN,,,229.71001,0.024531,1,-0.020691
84788,20110929,AMZN,,,222.44000,-0.031649,1,0.008114
84788,20110930,AMZN,,,216.23000,-0.027918,1,-0.024974
84788,20111003,AMZN,,,211.98000,-0.019655,1,-0.028451
84788,20111004,AMZN,,,212.50000,0.002453,1,0.022488
84788,20111005,AMZN,,,219.49800,0.032932,1,0.017866
84788,20111006,AMZN,,,221.50999,0.009166,1,0.018304
84788,20111007,AMZN,,,224.74001,0.014582,1,-0.008163
84788,20111010,AMZN,,,231.32001,0.029278,1,0.034125
84788,20111011,AMZN,,,235.48000,0.017984,1,0.000544
84788,20111012,AMZN,,,236.81000,0.005648,1,0.009795
84788,20111013,AMZN,,,236.14999,-0.002787,1,-0.002974
84788,20111014,AMZN,,,246.71001,0.044717,1,0.017380
84788,20111017,AMZN,,,242.33000,-0.017754,1,-0.019370
84788,20111018,AMZN,,,243.88000,0.006396,1,0.020419
84788,20111019,AMZN,,,231.53000,-0.050640,1,-0.012649
84788,20111020,AMZN,,,233.61000,0.008984,1,0.004554
84788,20111021,AMZN,,,234.78000,0.005008,1,0.018809
84788,20111024,AMZN,,,237.61000,0.012054,1,0.012873
84788,20111025,AMZN,,,227.14999,-0.044022,1,-0.020045
84788,20111026,AMZN,,,198.39999,-0.126568,1,0.010537
84788,20111027,AMZN,,,206.78000,0.042238,1,0.034291
84788,20111028,AMZN,,,217.32001,0.050972,1,0.000389
84788,20111031,AMZN,,,213.50999,-0.017532,1,-0.024738
84788,20111101,AMZN,,,212.10500,-0.006580,1,-0.027942
84788,20111102,AMZN,,,215.62000,0.016572,1,0.016105
84788,20111103,AMZN,,,218.28999,0.012383,1,0.018782
84788,20111104,AMZN,,,216.48000,-0.008292,1,-0.006280
84788,20111107,AMZN,,,217.00000,0.002402,1,0.006296
84788,20111108,AMZN,,,217.99001,0.004562,1,0.011736
84788,20111109,AMZN,,,211.22000,-0.031056,1,-0.036695
84788,20111110,AMZN,,,210.78999,-0.002036,1,0.008616
84788,20111111,AMZN,,,217.39000,0.031311,1,0.019489
84788,20111114,AMZN,,,218.92999,0.007084,1,-0.009550
84788,20111115,AMZN,,,217.83000,-0.005024,1,0.004817
84788,20111116,AMZN,,,211.99001,-0.026810,1,-0.016616
84788,20111117,AMZN,,,204.52000,-0.035238,1,-0.016800
84788,20111118,AMZN,,,197.14000,-0.036085,1,-0.000395
84788,20111121,AMZN,,,189.25000,-0.040022,1,-0.018648
84788,20111122,AMZN,,,192.34000,0.016328,1,-0.004141
84788,20111123,AMZN,,,188.99001,-0.017417,1,-0.022095
84788,20111125,AMZN,,,182.39900,-0.034875,1,-0.002686
84788,20111128,AMZN,,,194.14999,0.064425,1,0.029240
84788,20111129,AMZN,,,188.39000,-0.029668,1,0.002214
84788,20111130,AMZN,,,192.28999,0.020702,1,0.043315
84788,20111201,AMZN,,,197.13000,0.025170,1,-0.001909
84788,20111202,AMZN,,,196.03000,-0.005580,1,-0.000241
84788,20111205,AMZN,,,196.24001,0.001071,1,0.010287
84788,20111206,AMZN,,,191.99001,-0.021657,1,0.001106
84788,20111207,AMZN,,,195.32001,0.017345,1,0.002018
84788,20111208,AMZN,,,190.48000,-0.024780,1,-0.021142
84788,20111209,AMZN,,,193.03000,0.013387,1,0.016883
84788,20111212,AMZN,,,189.52000,-0.018184,1,-0.014914
84788,20111213,AMZN,,,180.50999,-0.047541,1,-0.008686
84788,20111214,AMZN,,,180.21001,-0.001662,1,-0.011348
84788,20111215,AMZN,,,181.25999,0.005826,1,0.003243
84788,20111216,AMZN,,,181.25999,0.000000,1,0.003216
84788,20111219,AMZN,,,179.33000,-0.010648,1,-0.011733
84788,20111220,AMZN,,,182.52000,0.017788,1,0.029825
84788,20111221,AMZN,,,174.35001,-0.044762,1,0.001950
84788,20111222,AMZN,,,179.03000,0.026843,1,0.008266
84788,20111223,AMZN,,,177.28000,-0.009775,1,0.009035
84788,20111227,AMZN,,,176.27000,-0.005697,1,0.000079
84788,20111228,AMZN,,,173.89000,-0.013502,1,-0.012478
84788,20111229,AMZN,,,173.86000,-0.000173,1,0.010707
84788,20111230,AMZN,,,173.10001,-0.004371,1,-0.004291
84788,20120103,AMZN,,,179.03000,0.034258,1,0.015474
84788,20120104,AMZN,,,177.50999,-0.008490,1,0.000188
84788,20120105,AMZN,,,177.61000,0.000563,1,0.002944
84788,20120106,AMZN,,,182.61000,0.028152,1,-0.002537
84788,20120109,AMZN,,,178.56000,-0.022178,1,0.002262
84788,20120110,AMZN,,,179.34000,0.004368,1,0.008886
84788,20120111,AMZN,,,178.89999,-0.002453,1,0.000310
84788,20120112,AMZN,,,175.92999,-0.016601,1,0.002337
84788,20120113,AMZN,,,178.42000,0.014153,1,-0.004948
84788,20120117,AMZN,,,181.66000,0.018159,1,0.003553
84788,20120118,AMZN,,,189.44000,0.042827,1,0.011108
84788,20120119,AMZN,,,194.45000,0.026446,1,0.004939
84788,20120120,AMZN,,,190.92999,-0.018102,1,0.000669
84788,20120123,AMZN,,,186.09000,-0.025350,1,0.000471
84788,20120124,AMZN,,,187.00000,0.004890,1,-0.001026
84788,20120125,AMZN,,,187.80000,0.004278,1,0.008672
84788,20120126,AMZN,,,193.31599,0.029372,1,-0.005746
84788,20120127,AMZN,,,195.37000,0.010625,1,-0.001593
84788,20120130,AMZN,,,192.14999,-0.016482,1,-0.002522
84788,20120131,AMZN,,,194.44000,0.011918,1,-0.000457
84788,20120201,AMZN,,,179.46001,-0.077042,1,0.008900
84788,20120202,AMZN,,,181.72000,0.012593,1,0.001095
84788,20120203,AMZN,,,187.67999,0.032798,1,0.014605
84788,20120206,AMZN,,,183.14000,-0.024190,1,-0.000424
84788,20120207,AMZN,,,184.19000,0.005733,1,0.002023
84788,20120208,AMZN,,,185.48000,0.007004,1,0.002160
84788,20120209,AMZN,,,184.98000,-0.002696,1,0.001474
84788,20120210,AMZN,,,185.53999,0.003027,1,-0.006886
84788,20120213,AMZN,,,191.59000,0.032608,1,0.006800
84788,20120214,AMZN,,,191.30000,-0.001514,1,-0.000940
84788,20120215,AMZN,,,184.47000,-0.035703,1,-0.005383
84788,20120216,AMZN,,,179.92999,-0.024611,1,0.011026
84788,20120217,AMZN,,,182.50000,0.014283,1,0.002349
84788,20120221,AMZN,,,182.25999,-0.001315,1,0.000720
84788,20120222,AMZN,,,180.58000,-0.009218,1,-0.003340
84788,20120223,AMZN,,,178.89000,-0.009359,1,0.004272
84788,20120224,AMZN,,,179.13000,0.001342,1,0.001672
84788,20120227,AMZN,,,178.53000,-0.003350,1,0.001355
84788,20120228,AMZN,,,183.80000,0.029519,1,0.003356
84788,20120229,AMZN,,,179.69000,-0.022361,1,-0.004737
84788,20120301,AMZN,,,180.03999,0.001948,1,0.006158
84788,20120302,AMZN,,,179.30000,-0.004110,1,-0.003246
84788,20120305,AMZN,,,180.25999,0.005354,1,-0.003870
84788,20120306,AMZN,,,181.09000,0.004604,1,-0.015370
84788,20120307,AMZN,,,183.77000,0.014799,1,0.006901
84788,20120308,AMZN,,,187.64000,0.021059,1,0.009818
84788,20120309,AMZN,,,184.32001,-0.017693,1,0.003631
84788,20120312,AMZN,,,183.39000,-0.005046,1,0.000160
84788,20120313,AMZN,,,184.59000,0.006543,1,0.018132
84788,20120314,AMZN,,,182.25999,-0.012623,1,-0.001196
84788,20120315,AMZN,,,184.42999,0.011906,1,0.005967
84788,20120316,AMZN,,,185.05000,0.003362,1,0.001119
84788,20120319,AMZN,,,185.52000,0.002540,1,0.003974
84788,20120320,AMZN,,,192.33000,0.036708,1,-0.003001
84788,20120321,AMZN,,,191.73000,-0.003120,1,-0.001871
84788,20120322,AMZN,,,192.39999,0.003494,1,-0.007207
84788,20120323,AMZN,,,195.03999,0.013721,1,0.003109
84788,20120326,AMZN,,,202.87000,0.040146,1,0.013886
84788,20120327,AMZN,,,205.44000,0.012668,1,-0.002817
84788,20120328,AMZN,,,201.16000,-0.020833,1,-0.004942
84788,20120329,AMZN,,,204.61000,0.017151,1,-0.001608
84788,20120330,AMZN,,,202.50999,-0.010263,1,0.003698
84788,20120402,AMZN,,,198.05000,-0.022024,1,0.007505
84788,20120403,AMZN,,,199.66000,0.008129,1,-0.003989
84788,20120404,AMZN,,,193.99001,-0.028398,1,-0.010202
84788,20120405,AMZN,,,194.39000,0.002062,1,-0.000629
84788,20120409,AMZN,,,191.87000,-0.012964,1,-0.011358
84788,20120410,AMZN,,,186.98000,-0.025486,1,-0.017081
84788,20120411,AMZN,,,187.97000,0.005295,1,0.007449
84788,20120412,AMZN,,,190.69000,0.014470,1,0.013779
84788,20120413,AMZN,,,188.46001,-0.011694,1,-0.012475
84788,20120416,AMZN,,,185.50000,-0.015706,1,-0.000504
84788,20120417,AMZN,,,188.39000,0.015580,1,0.015487
84788,20120418,AMZN,,,191.07001,0.014226,1,-0.004055
84788,20120419,AMZN,,,191.10001,0.000157,1,-0.005934
84788,20120420,AMZN,,,189.98000,-0.005861,1,0.001169
84788,20120423,AMZN,,,188.24001,-0.009159,1,-0.008408
84788,20120424,AMZN,,,190.33000,0.011103,1,0.003680
84788,20120425,AMZN,,,194.42000,0.021489,1,0.013645
84788,20120426,AMZN,,,195.99001,0.008075,1,0.006680
